,iter,drug,tissue,model,feature,BIC,acc,tp,tn,fp,fn,roc_auc,brier,log_loss
587,87,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.6395833333333333,0.1970588235294118,0.5767348947576393
588,88,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,1,21,3,9,0.48541666666666666,0.24117647058823527,0.6870194700046013
589,89,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.6291666666666667,0.19176470588235292,0.5669384346518375
590,90,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.46875,0.22558823529411764,0.6595943032773216
591,91,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,0,22,2,10,0.51875,0.23851102941176472,1.6464400011949922
592,92,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,2,22,2,8,0.5729166666666667,0.22840073529411764,0.6517731037038318
593,93,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,0,24,0,10,0.65,0.19735294117647062,0.5856735349152719
594,94,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,2,22,2,8,0.7333333333333333,0.1792279411764706,0.5202543156637268
595,95,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,2,21,3,8,0.4833333333333333,0.2332352941176471,0.6710443083142277
596,96,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,1,21,3,9,0.4666666666666667,0.24235294117647066,0.6908557686284231
597,97,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.6541666666666668,0.1920588235294118,0.5775511976129769
598,98,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,0,24,0,10,0.5645833333333333,0.2165032679738562,1.5954522270389677
599,99,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,1,23,1,9,0.6479166666666667,0.19944852941176472,0.5897568404774755
