"","Gene","Count","Thresh.Name","Thresh.Value"
"621","APOA2",4,"medium",0.02
"622","SLX1B",15,"medium",0.02
"623","IFIT2",6,"medium",0.02
"624","STEAP3",2,"medium",0.02
"625","OXCT2",5,"medium",0.02
"626","DNAH14",2,"medium",0.02
"627","AGR2",1,"medium",0.02
"628","CKMT1B",1,"medium",0.02
"629","GBP3",1,"medium",0.02
"630","FABP7",3,"medium",0.02
"631","NPIPA8",1,"medium",0.02
"632","GAD1",1,"medium",0.02
"633","ALDOB",5,"medium",0.02
"634","ANKRD36C",1,"medium",0.02
"635","SVOPL",4,"medium",0.02
"636","TBC1D3L",3,"medium",0.02
"637","UGT1A10",9,"medium",0.02
"638","ITIH1",1,"medium",0.02
"639","TGIF2-RAB5IF",6,"medium",0.02
"640","S100A8",5,"medium",0.02
"641","IL20RB",1,"medium",0.02
"642","POLR2J2",3,"medium",0.02
"643","TMEM100",1,"medium",0.02
"644","CCDC148",8,"medium",0.02
"645","HPX",21,"medium",0.02
"646","EPO",1,"medium",0.02
"647","LIX1",1,"medium",0.02
"648","ZFY",6,"medium",0.02
"649","ANKRD20A1",3,"medium",0.02
"650","ZMAT4",1,"medium",0.02
"651","TUBB4A",22,"medium",0.02
"652","NPIPB2",26,"medium",0.02
"653","CYP17A1",1,"medium",0.02
"654","PLEKHG4B",4,"medium",0.02
"655","HSPE1-MOB4",1,"medium",0.02
"656","SOX9",7,"medium",0.02
"657","GATD3B",3,"medium",0.02
"658","PLEKHH2",7,"medium",0.02
"659","HSD17B13",2,"medium",0.02
"660","PLG",8,"medium",0.02
"661","MDH1B",1,"medium",0.02
"662","ARHGAP40",2,"medium",0.02
"663","CLEC18A",2,"medium",0.02
"664","POTEE",2,"medium",0.02
"665","MSLN",2,"medium",0.02
"666","VWDE",5,"medium",0.02
"667","CYP26A1",3,"medium",0.02
"668","KCP",3,"medium",0.02
"669","APCDD1L",1,"medium",0.02
"670","LRRC56",15,"medium",0.02
"671","BCO1",1,"medium",0.02
"672","REG3G",1,"medium",0.02
"673","CAMSAP3",1,"medium",0.02
"674","OR4F3",37,"medium",0.02
"675","NPIPA2",4,"medium",0.02
"676","OAS3",1,"medium",0.02
"677","DNAH5",22,"medium",0.02
"678","TRIM6-TRIM34",13,"medium",0.02
"679","FAM166C",2,"medium",0.02
"680","H1-2",9,"medium",0.02
"681","IGFBP1",5,"medium",0.02
"682","AXDND1",2,"medium",0.02
"683","H2AC13",6,"medium",0.02
"684","CXCR2",6,"medium",0.02
"685","GALNT14",3,"medium",0.02
"686","TF",3,"medium",0.02
"687","C4A",5,"medium",0.02
"688","FGB",13,"medium",0.02
"689","H4C4",1,"medium",0.02
"690","RYR3",3,"medium",0.02
"691","CILP",6,"medium",0.02
"692","ATP5MF-PTCD1",1,"medium",0.02
"693","CRP",1,"medium",0.02
"694","ERBB4",1,"medium",0.02
"695","ITIH4",4,"medium",0.02
"696","FABP4",1,"medium",0.02
"697","PJVK",1,"medium",0.02
"698","CHAT",20,"medium",0.02
"699","POF1B",2,"medium",0.02
"700","ADH4",2,"medium",0.02
"701","CTAGE6",7,"medium",0.02
"702","MYH8",29,"medium",0.02
"703","CCN4",19,"medium",0.02
