"","Gene","Count","Thresh.Name","Thresh.Value"
"502","YIPF3",1,"loose",0.05
"503","FKBP8",2,"loose",0.05
"504","HPS1",4,"loose",0.05
"505","CLPX",1,"loose",0.05
"506","CES2",1,"loose",0.05
"507","RPL13",2,"loose",0.05
"508","PIP4P1",13,"loose",0.05
"509","ARHGEF25",11,"loose",0.05
"510","GAB2",2,"loose",0.05
"511","B3GAT3",5,"loose",0.05
"512","MRPS14",1,"loose",0.05
"513","C1D",1,"loose",0.05
"514","CTBP1",1,"loose",0.05
"515","ELOB",6,"loose",0.05
"516","SCAMP4",8,"loose",0.05
"517","TSPAN3",1,"loose",0.05
"518","PDRG1",1,"loose",0.05
"519","BCL2L11",1,"loose",0.05
"520","ATP23",2,"loose",0.05
"521","DOCK4",1,"loose",0.05
"522","CCDC167",4,"loose",0.05
"523","MOSPD2",5,"loose",0.05
"524","PPP2CA",2,"loose",0.05
"525","ALDH16A1",2,"loose",0.05
"526","INTS11",1,"loose",0.05
"527","BTN3A3",2,"loose",0.05
"528","EFEMP2",1,"loose",0.05
"529","TCEAL8",2,"loose",0.05
"530","SIPA1L2",2,"loose",0.05
"531","SDC3",6,"loose",0.05
"532","MRPS21",2,"loose",0.05
"533","CORO1A",10,"loose",0.05
"534","EHBP1",9,"loose",0.05
"535","HSD17B10",2,"loose",0.05
"536","ECT2",1,"loose",0.05
"537","FAM222B",3,"loose",0.05
"538","GAS2L3",3,"loose",0.05
"539","TLE5",5,"loose",0.05
"540","MRPL27",5,"loose",0.05
"541","COX8A",1,"loose",0.05
"542","BAD",10,"loose",0.05
"543","TXNL4A",1,"loose",0.05
"544","C1orf122",1,"loose",0.05
"545","FAM117A",2,"loose",0.05
"546","TRMT112",13,"loose",0.05
"547","PPP1R9B",5,"loose",0.05
"548","SERPINE1",4,"loose",0.05
"549","ANLN",2,"loose",0.05
"550","TGFBR1",3,"loose",0.05
"551","APH1A",4,"loose",0.05
"552","ITGAV",12,"loose",0.05
"553","ARF6",3,"loose",0.05
"554","ACP5",11,"loose",0.05
"555","FAM219B",5,"loose",0.05
"556","CHMP4A",3,"loose",0.05
"557","TNFAIP8",13,"loose",0.05
"558","TMEM222",1,"loose",0.05
"559","ZNF875",1,"loose",0.05
"560","RNPEPL1",1,"loose",0.05
"561","NUDT16",1,"loose",0.05
"562","PFN2",1,"loose",0.05
"563","MRPS7",1,"loose",0.05
"564","SENP5",1,"loose",0.05
"565","SLC27A3",2,"loose",0.05
"566","MKLN1",1,"loose",0.05
"567","ROBO1",1,"loose",0.05
"568","ABRAXAS1",1,"loose",0.05
"569","APPL1",1,"loose",0.05
"570","RPS16",2,"loose",0.05
"571","LAMA5",1,"loose",0.05
"572","RNH1",2,"loose",0.05
"573","DNAJC2",1,"loose",0.05
"574","TBL3",1,"loose",0.05
"575","JMJD8",2,"loose",0.05
"576","SNAP23",2,"loose",0.05
"577","RAI14",13,"loose",0.05
"578","CDC25B",1,"loose",0.05
"579","RECK",2,"loose",0.05
"580","BTN2A2",1,"loose",0.05
"581","GET3",1,"loose",0.05
"582","ARFGAP2",3,"loose",0.05
"583","SYNGR2",13,"loose",0.05
"584","VPS37B",1,"loose",0.05
"585","DENND4B",1,"loose",0.05
"586","LGALS3BP",11,"loose",0.05
"587","BFAR",1,"loose",0.05
"588","ZNF222",2,"loose",0.05
"589","CCT2",1,"loose",0.05
"590","S100A1",3,"loose",0.05
"591","ZNF507",6,"loose",0.05
"592","C20orf27",11,"loose",0.05
"593","LAMP1",7,"loose",0.05
"594","CHML",2,"loose",0.05
"595","ERI3",1,"loose",0.05
"596","C1orf162",1,"loose",0.05
"597","DNAH14",1,"loose",0.05
"598","PTEN",1,"loose",0.05
"599","BSG",6,"loose",0.05
"600","INPP5F",6,"loose",0.05
"601","SLC4A7",5,"loose",0.05
"602","DCAF7",3,"loose",0.05
"603","RPS14",1,"loose",0.05
"604","GORAB",1,"loose",0.05
"605","FKBP1A",2,"loose",0.05
"606","AMDHD2",2,"loose",0.05
"607","MRPL49",5,"loose",0.05
"608","PSEN2",4,"loose",0.05
"609","WDR75",1,"loose",0.05
"610","AK3",2,"loose",0.05
"611","PSMC1",2,"loose",0.05
"612","GRB2",2,"loose",0.05
"613","HDHD5",1,"loose",0.05
"614","PSMD10",2,"loose",0.05
"615","TAP1",9,"loose",0.05
"616","ALDH9A1",2,"loose",0.05
"617","RPF2",1,"loose",0.05
"618","NDUFB6",1,"loose",0.05
"619","CHMP7",1,"loose",0.05
"620","CETN2",1,"loose",0.05
"621","SDF2",8,"loose",0.05
"622","UCP2",5,"loose",0.05
"623","ZNF768",1,"loose",0.05
"624","GDPD5",1,"loose",0.05
"625","ALKBH7",1,"loose",0.05
"626","LGALS9",2,"loose",0.05
"627","CORO7",13,"loose",0.05
"628","ZNF514",3,"loose",0.05
"629","EIF4EBP1",1,"loose",0.05
"630","SLC5A3",1,"loose",0.05
"631","BAHD1",6,"loose",0.05
"632","SERPINB1",6,"loose",0.05
"633","LSM2",2,"loose",0.05
"634","CDIP1",3,"loose",0.05
"635","ACSL1",1,"loose",0.05
"636","PAFAH1B3",2,"loose",0.05
"637","PDZD11",1,"loose",0.05
"638","RPL29",5,"loose",0.05
"639","ARL13B",1,"loose",0.05
"640","UBAC1",1,"loose",0.05
"641","RBBP7",1,"loose",0.05
"642","KMT2E",1,"loose",0.05
"643","HLA-DRB1",1,"loose",0.05
"644","ATP6V1F",7,"loose",0.05
"645","NFKBIA",1,"loose",0.05
"646","UNC45A",2,"loose",0.05
"647","CCDC124",4,"loose",0.05
"648","FAM76B",8,"loose",0.05
"649","SPAG7",1,"loose",0.05
"650","CASP1",2,"loose",0.05
"651","PPP1R11",6,"loose",0.05
"652","CTSD",7,"loose",0.05
"653","ECH1",7,"loose",0.05
"654","HINT1",1,"loose",0.05
"655","NFATC2IP",1,"loose",0.05
"656","PLA2G4C",4,"loose",0.05
"657","NSMF",1,"loose",0.05
"658","NAA38",7,"loose",0.05
"659","TRIAP1",1,"loose",0.05
"660","CTSH",4,"loose",0.05
"661","IDH3G",1,"loose",0.05
"662","NAA50",2,"loose",0.05
"663","VPS26C",4,"loose",0.05
"664","ATG9A",1,"loose",0.05
"665","CUEDC2",3,"loose",0.05
"666","RPS9",1,"loose",0.05
"667","MRPS15",2,"loose",0.05
"668","DPY19L3",9,"loose",0.05
"669","ARHGDIA",15,"loose",0.05
"670","BCL2L1",1,"loose",0.05
"671","FBXL4",1,"loose",0.05
"672","ANAPC13",1,"loose",0.05
"673","SNRPB",7,"loose",0.05
"674","MBOAT7",5,"loose",0.05
"675","LSM3",3,"loose",0.05
"676","ERI2",1,"loose",0.05
"677","ANGEL1",2,"loose",0.05
"678","NUCB1",1,"loose",0.05
"679","PHB",3,"loose",0.05
"680","FLYWCH1",1,"loose",0.05
"681","CPSF6",2,"loose",0.05
"682","FBL",1,"loose",0.05
"683","MGP",6,"loose",0.05
"684","WDR18",13,"loose",0.05
"685","SEC63",1,"loose",0.05
"686","OSBPL8",1,"loose",0.05
"687","SLC20A1",10,"loose",0.05
"688","EMC7",2,"loose",0.05
