"","Gene","Ranksum","Rankcount","thresh","thresh.val","total.iter"
"600","CEP128",308,3,"strict",0.005,200
"601","MYO1G",2964,31,"strict",0.005,200
"602","CALCA",182,1,"strict",0.005,200
"603","CCDC88B",162,1,"strict",0.005,200
"604","NELL2",204,2,"strict",0.005,200
"605","DHRS2",432,7,"strict",0.005,200
"606","KRT20",338,2,"strict",0.005,200
"607","KRT15",978,8,"strict",0.005,200
"608","EGFLAM",1034,8,"strict",0.005,200
"609","KLRK1",3689,34,"strict",0.005,200
"610","AMY1C",502,11,"strict",0.005,200
"611","CXCL13",1423,16,"strict",0.005,200
"612","SMC1B",90,1,"strict",0.005,200
"613","LIPC",94,1,"strict",0.005,200
"614","PSG3",154,1,"strict",0.005,200
"615","PAX3",6973,81,"strict",0.005,200
"616","SPOCK3",1414,10,"strict",0.005,200
"617","UGT2A2",120,1,"strict",0.005,200
"618","SLC17A2",162,1,"strict",0.005,200
"619","ATP2A1",1660,17,"strict",0.005,200
"620","HJV",3287,29,"strict",0.005,200
"621","ADGRE3",441,5,"strict",0.005,200
"622","REEP1",1337,8,"strict",0.005,200
"623","C10orf90",136,2,"strict",0.005,200
"624","OLIG1",2753,28,"strict",0.005,200
"625","PTTG1IP",748,7,"strict",0.005,200
"626","SCG3",314,3,"strict",0.005,200
"627","NR4A3",352,4,"strict",0.005,200
"628","CD96",368,2,"strict",0.005,200
"629","BRINP2",741,7,"strict",0.005,200
"630","LGR5",850,8,"strict",0.005,200
"631","FSD2",2391,18,"strict",0.005,200
"632","DIRAS1",235,2,"strict",0.005,200
"633","MCHR1",1659,18,"strict",0.005,200
"634","CKMT1B",449,4,"strict",0.005,200
"635","FGF12",605,5,"strict",0.005,200
"636","JAKMIP2",3216,44,"strict",0.005,200
"637","SLC12A2",901,5,"strict",0.005,200
"638","AKR1B10",4131,93,"strict",0.005,200
"639","NDRG4",742,7,"strict",0.005,200
"640","PMFBP1",53,1,"strict",0.005,200
"641","HTR4",106,1,"strict",0.005,200
"642","MUC7",526,4,"strict",0.005,200
"643","EPHB1",555,5,"strict",0.005,200
"644","CFHR3",442,5,"strict",0.005,200
"645","SDR16C5",1022,12,"strict",0.005,200
"646","PRF1",5391,43,"strict",0.005,200
"647","GRM1",2497,60,"strict",0.005,200
"648","SERPINB5",119,1,"strict",0.005,200
"649","ALB",2467,106,"strict",0.005,200
"650","CYP2E1",1912,14,"strict",0.005,200
"651","NXF2B",166,2,"strict",0.005,200
"652","GBP4",113,1,"strict",0.005,200
"653","SPAG6",142,1,"strict",0.005,200
"654","FAM71A",5632,63,"strict",0.005,200
"655","KLHL40",1225,9,"strict",0.005,200
"656","RHOQ",210,2,"strict",0.005,200
"657","ZNF101",361,3,"strict",0.005,200
"658","DSG4",1267,11,"strict",0.005,200
"659","LGALSL",445,4,"strict",0.005,200
"660","CDH10",57,1,"strict",0.005,200
"661","SERPINA11",1858,16,"strict",0.005,200
"662","ZIC1",373,2,"strict",0.005,200
"663","CMTM8",176,1,"strict",0.005,200
"664","EGR3",10365,158,"strict",0.005,200
"665","HAPLN3",129,1,"strict",0.005,200
"666","SOX2",3431,32,"strict",0.005,200
"667","CXCL3",166,2,"strict",0.005,200
"668","PLA2G4E",199,1,"strict",0.005,200
"669","NCKAP1",701,5,"strict",0.005,200
"670","GLB1L3",154,2,"strict",0.005,200
"671","SERPINC1",4264,131,"strict",0.005,200
"672","ZAN",9152,179,"strict",0.005,200
"673","IL16",127,1,"strict",0.005,200
"674","KLRG1",161,1,"strict",0.005,200
"675","NR6A1",101,1,"strict",0.005,200
"676","DES",974,9,"strict",0.005,200
"677","RFX8",101,1,"strict",0.005,200
"678","AQP5",1085,10,"strict",0.005,200
"679","TNFSF4",94,1,"strict",0.005,200
"680","MAPK6",209,1,"strict",0.005,200
"681","SERPINA7",142,1,"strict",0.005,200
"682","CHAT",111,1,"strict",0.005,200
"683","C10orf71",5621,57,"strict",0.005,200
"684","CASP14",119,1,"strict",0.005,200
"685","IL1A",70,1,"strict",0.005,200
"686","SAMD3",671,5,"strict",0.005,200
"687","AADAT",779,5,"strict",0.005,200
"688","GCOM1",137,1,"strict",0.005,200
"689","PTGS2",8964,194,"strict",0.005,200
"690","PTK2B",233,1,"strict",0.005,200
"691","SFTPD",3646,56,"strict",0.005,200
"692","LOXHD1",486,4,"strict",0.005,200
"693","IBSP",197,2,"strict",0.005,200
"694","C4orf54",776,6,"strict",0.005,200
"695","FUT2",757,7,"strict",0.005,200
"696","KRT79",112,1,"strict",0.005,200
"697","BTLA",179,1,"strict",0.005,200
"698","ZAP70",150,1,"strict",0.005,200
"699","HAS1",1545,13,"strict",0.005,200
"700","LBP",5700,112,"strict",0.005,200
"701","FAM81A",112,1,"strict",0.005,200
"702","IL1RN",853,10,"strict",0.005,200
"703","IER2",937,11,"strict",0.005,200
"704","PNPLA3",2068,16,"strict",0.005,200
"705","IFIT1B",170,1,"strict",0.005,200
"706","GKN2",137,1,"strict",0.005,200
"707","ZHX2",1500,16,"strict",0.005,200
"708","FCAR",400,4,"strict",0.005,200
"709","HBB",2295,32,"strict",0.005,200
"710","ASGR1",4469,48,"strict",0.005,200
"711","LRRC4",139,2,"strict",0.005,200
"712","POTEJ",298,4,"strict",0.005,200
"713","MGARP",1907,22,"strict",0.005,200
"714","VNN3",5221,58,"strict",0.005,200
"715","NIPAL1",94,1,"strict",0.005,200
"716","TOX",3393,31,"strict",0.005,200
"717","CYP17A1",228,4,"strict",0.005,200
"718","CACNA1S",3832,65,"strict",0.005,200
"719","PTX3",6040,70,"strict",0.005,200
"720","FOXJ1",294,3,"strict",0.005,200
"721","KLHL41",4739,159,"strict",0.005,200
"722","SCGB1A1",3024,31,"strict",0.005,200
"723","CROCC2",197,1,"strict",0.005,200
"724","ME1",243,1,"strict",0.005,200
"725","PDE4C",1856,19,"strict",0.005,200
"726","CHIT1",104,1,"strict",0.005,200
"727","RNF212",172,1,"strict",0.005,200
"728","NCR3",234,1,"strict",0.005,200
"729","HBD",861,11,"strict",0.005,200
"730","TBX4",239,3,"strict",0.005,200
"731","CABYR",274,2,"strict",0.005,200
"732","TNR",124,1,"strict",0.005,200
"733","IL17RE",5236,51,"strict",0.005,200
"734","CLCA2",169,1,"strict",0.005,200
"735","SIX1",334,3,"strict",0.005,200
"736","CES5A",1074,11,"strict",0.005,200
"737","SRL",316,2,"strict",0.005,200
"738","ZNF804A",89,2,"strict",0.005,200
"739","STUM",67,1,"strict",0.005,200
"740","SLC12A3",2423,55,"strict",0.005,200
"741","CHGA",1037,9,"strict",0.005,200
"742","MLIP",4764,51,"strict",0.005,200
"743","MYO1B",102,1,"strict",0.005,200
"744","MAT1A",5315,74,"strict",0.005,200
"745","HPS3",145,1,"strict",0.005,200
"746","AMY2A",143,1,"strict",0.005,200
"747","PGC",104,2,"strict",0.005,200
"748","CHRND",2742,39,"strict",0.005,200
"749","FAM189A2",182,1,"strict",0.005,200
"750","KNG1",765,9,"strict",0.005,200
"751","TMEM52B",143,2,"strict",0.005,200
"752","CAVIN4",712,5,"strict",0.005,200
"753","IKZF2",2306,20,"strict",0.005,200
"754","G0S2",211,2,"strict",0.005,200
"755","AMBP",3167,70,"strict",0.005,200
"756","TMC5",3930,42,"strict",0.005,200
"757","SOX7",1642,14,"strict",0.005,200
"758","CRTAM",2057,15,"strict",0.005,200
"759","LONRF3",91,1,"strict",0.005,200
"760","CD27",535,3,"strict",0.005,200
"761","GPR174",4207,39,"strict",0.005,200
"762","TMEM182",414,4,"strict",0.005,200
"763","DNAH10",692,7,"strict",0.005,200
"764","COX6A2",1390,12,"strict",0.005,200
"765","NELL1",184,2,"strict",0.005,200
"766","ERVV-1",147,3,"strict",0.005,200
"767","SCEL",329,3,"strict",0.005,200
"768","OOEP",437,3,"strict",0.005,200
"769","SRRM3",209,2,"strict",0.005,200
"770","PSG4",274,3,"strict",0.005,200
"771","SLN",46,1,"strict",0.005,200
"772","DSG1",5882,173,"strict",0.005,200
"773","LGALS12",42,1,"strict",0.005,200
"774","HLA-E",212,1,"strict",0.005,200
"775","CEACAM5",6659,134,"strict",0.005,200
"776","B4GALNT4",116,2,"strict",0.005,200
"777","ASB4",125,2,"strict",0.005,200
"778","NR4A2",2001,20,"strict",0.005,200
"779","FGD3",192,1,"strict",0.005,200
"780","DRC1",98,1,"strict",0.005,200
"781","CSH1",7623,116,"strict",0.005,200
"782","C9",187,1,"strict",0.005,200
"783","GCK",868,6,"strict",0.005,200
"784","PCDHGA2",85,1,"strict",0.005,200
"785","CA8",575,7,"strict",0.005,200
"786","VAT1L",134,1,"strict",0.005,200
"787","NR0B1",3416,75,"strict",0.005,200
"788","BCAS1",276,2,"strict",0.005,200
"789","STMN4",132,1,"strict",0.005,200
"790","SLC25A18",162,1,"strict",0.005,200
"791","TNN",344,2,"strict",0.005,200
"792","KRTDAP",177,1,"strict",0.005,200
"793","HBA1",1457,21,"strict",0.005,200
"794","SBSN",7340,167,"strict",0.005,200
"795","SERPINB3",5235,50,"strict",0.005,200
"796","KCNH8",223,2,"strict",0.005,200
"797","KATNBL1",119,1,"strict",0.005,200
"798","RPE65",1102,8,"strict",0.005,200
"799","ADGRG4",2136,20,"strict",0.005,200
"800","EPSTI1",130,1,"strict",0.005,200
"801","TRIM22",4775,48,"strict",0.005,200
"802","HPR",1444,9,"strict",0.005,200
"803","PLA2G10",458,4,"strict",0.005,200
"804","MAB21L1",192,1,"strict",0.005,200
"805","DUOXA1",387,2,"strict",0.005,200
"806","LRRC3B",331,3,"strict",0.005,200
"807","GATA3",2205,28,"strict",0.005,200
"808","CD177",544,3,"strict",0.005,200
"809","TCAP",5027,57,"strict",0.005,200
"810","ALOX15",468,4,"strict",0.005,200
"811","IGSF9",2326,24,"strict",0.005,200
"812","UMOD",357,5,"strict",0.005,200
"813","RAPSN",190,1,"strict",0.005,200
"814","AQP9",783,6,"strict",0.005,200
"815","TM4SF4",185,3,"strict",0.005,200
"816","EGF",32,1,"strict",0.005,200
"817","UGT2B15",6841,173,"strict",0.005,200
"818","TAAR6",1027,10,"strict",0.005,200
"819","GPX2",6734,75,"strict",0.005,200
"820","CA1",327,5,"strict",0.005,200
"821","FIBCD1",69,1,"strict",0.005,200
"822","APCS",2112,20,"strict",0.005,200
"823","MUC16",530,7,"strict",0.005,200
"824","RASAL3",803,4,"strict",0.005,200
"825","LMOD2",4988,55,"strict",0.005,200
"826","SCN1A",2009,22,"strict",0.005,200
"827","SLPI",96,1,"strict",0.005,200
"828","MAP3K20",257,2,"strict",0.005,200
"829","APOL5",237,2,"strict",0.005,200
"830","BTN3A1",4832,50,"strict",0.005,200
"831","STAC2",206,2,"strict",0.005,200
"832","HK2",72,1,"strict",0.005,200
"833","CALB1",811,12,"strict",0.005,200
"834","MRPS27",152,1,"strict",0.005,200
"835","KPRP",576,5,"strict",0.005,200
"836","BMPER",2750,34,"strict",0.005,200
"837","MIXL1",82,1,"strict",0.005,200
"838","AGXT",3103,35,"strict",0.005,200
"839","OLFM4",953,8,"strict",0.005,200
"840","IL13RA2",1217,14,"strict",0.005,200
"841","PI3",1034,9,"strict",0.005,200
"842","MSX1",148,1,"strict",0.005,200
"843","HP",8115,113,"strict",0.005,200
"844","XDH",535,6,"strict",0.005,200
"845","SIX2",2424,24,"strict",0.005,200
"846","CRYBG3",287,2,"strict",0.005,200
"847","UGT2B4",437,3,"strict",0.005,200
"848","SCGB3A1",1452,16,"strict",0.005,200
"849","NKG7",2700,21,"strict",0.005,200
"850","MYT1",314,2,"strict",0.005,200
"851","F2",852,7,"strict",0.005,200
"852","AGR2",1379,11,"strict",0.005,200
"853","ORM1",4190,50,"strict",0.005,200
"854","CMTM2",192,1,"strict",0.005,200
"855","GRIA1",169,1,"strict",0.005,200
"856","MYBPC1",2412,184,"strict",0.005,200
"857","CPN1",4587,44,"strict",0.005,200
"858","BDKRB1",71,1,"strict",0.005,200
"859","PSG7",1000,9,"strict",0.005,200
"860","CXCL8",6160,109,"strict",0.005,200
"861","AFM",129,1,"strict",0.005,200
"862","KRT9",92,1,"strict",0.005,200
"863","TUBB4A",781,11,"strict",0.005,200
"864","C6orf118",2213,23,"strict",0.005,200
"865","PERM1",146,1,"strict",0.005,200
"866","LGALS4",607,13,"strict",0.005,200
"867","FADS2",242,1,"strict",0.005,200
"868","DPT",128,1,"strict",0.005,200
"869","ARHGEF1",411,2,"strict",0.005,200
"870","MAB21L2",295,2,"strict",0.005,200
"871","VAMP1",1153,9,"strict",0.005,200
"872","DAPL1",160,1,"strict",0.005,200
"873","CLNK",617,5,"strict",0.005,200
"874","MEGF10",3436,52,"strict",0.005,200
"875","DDIT4L",1105,13,"strict",0.005,200
"876","NLRP12",269,3,"strict",0.005,200
"877","HRNR",1708,15,"strict",0.005,200
"878","PSMB9",443,2,"strict",0.005,200
"879","MKRN3",1692,12,"strict",0.005,200
"880","HOXA13",141,1,"strict",0.005,200
"881","PRPH",282,3,"strict",0.005,200
"882","CLEC1B",2498,21,"strict",0.005,200
"883","ATF5",123,1,"strict",0.005,200
"884","IGFN1",2315,32,"strict",0.005,200
"885","GNAO1",134,1,"strict",0.005,200
"886","USP6",421,7,"strict",0.005,200
"887","OLFM2",1718,20,"strict",0.005,200
"888","HBA2",1477,20,"strict",0.005,200
"889","PYGM",6545,67,"strict",0.005,200
"890","TTR",5978,149,"strict",0.005,200
"891","HEMGN",1004,9,"strict",0.005,200
"892","CKMT2",226,2,"strict",0.005,200
"893","MYT1L",139,1,"strict",0.005,200
"894","DNAH8",106,1,"strict",0.005,200
"895","MEI1",1756,18,"strict",0.005,200
"896","TRIM21",116,1,"strict",0.005,200
"897","ITIH3",1006,9,"strict",0.005,200
"898","BCAN",265,3,"strict",0.005,200
"899","DTHD1",507,4,"strict",0.005,200
"900","KLHL11",142,1,"strict",0.005,200
"901","SPATA22",133,1,"strict",0.005,200
"902","OTC",4885,87,"strict",0.005,200
"903","FRMPD1",1587,15,"strict",0.005,200
"904","ADTRP",1339,12,"strict",0.005,200
"905","CLDN24",131,1,"strict",0.005,200
"906","STAR",89,1,"strict",0.005,200
"907","STRA6",89,1,"strict",0.005,200
"908","KRT75",4112,43,"strict",0.005,200
"909","PIK3C2G",2397,24,"strict",0.005,200
"910","ANKRD30B",377,4,"strict",0.005,200
"911","ZPLD1",64,1,"strict",0.005,200
"912","SLCO1B7",138,1,"strict",0.005,200
"913","SLAMF1",197,1,"strict",0.005,200
"914","FCGR3B",108,1,"strict",0.005,200
"915","KRT17",4390,60,"strict",0.005,200
"916","CYP4B1",1622,14,"strict",0.005,200
"917","CD3E",627,4,"strict",0.005,200
"918","COL9A1",134,1,"strict",0.005,200
"919","ADGRG7",156,1,"strict",0.005,200
"920","NRAP",2426,187,"strict",0.005,200
"921","SLC4A1",28,1,"strict",0.005,200
"922","CPN2",121,1,"strict",0.005,200
"923","PROK2",2756,29,"strict",0.005,200
"924","VSIR",203,1,"strict",0.005,200
"925","KCNT1",1495,15,"strict",0.005,200
"926","MYOZ1",6591,71,"strict",0.005,200
"927","CSRP3",7947,169,"strict",0.005,200
"928","TNNT1",1080,10,"strict",0.005,200
"929","TRIM56",125,1,"strict",0.005,200
"930","PRG4",2740,27,"strict",0.005,200
"931","SASH3",186,1,"strict",0.005,200
"932","SEZ6L",126,1,"strict",0.005,200
"933","PTPRZ1",581,4,"strict",0.005,200
"934","SHC3",81,1,"strict",0.005,200
"935","ATP6V0A4",38,1,"strict",0.005,200
"936","SLC16A6",1009,8,"strict",0.005,200
"937","ACTA1",1302,194,"strict",0.005,200
"938","RTL9",48,1,"strict",0.005,200
"939","CYP2C8",1946,16,"strict",0.005,200
"940","CLCNKB",531,5,"strict",0.005,200
"941","DDN",205,2,"strict",0.005,200
"942","DNAH2",3447,33,"strict",0.005,200
"943","GGTLC1",1888,20,"strict",0.005,200
"944","CLGN",5158,57,"strict",0.005,200
"945","CST6",120,1,"strict",0.005,200
"946","VIPR1",3675,32,"strict",0.005,200
"947","MEP1B",3220,36,"strict",0.005,200
"948","KCNQ4",198,1,"strict",0.005,200
"949","TESPA1",732,4,"strict",0.005,200
"950","CDH12",607,8,"strict",0.005,200
"951","PLEKHS1",88,1,"strict",0.005,200
"952","CCNI2",205,1,"strict",0.005,200
"953","PRSS35",513,3,"strict",0.005,200
"954","GSG1L2",109,2,"strict",0.005,200
"955","GRIA3",125,1,"strict",0.005,200
"956","C1orf53",1295,10,"strict",0.005,200
"957","TYR",1867,16,"strict",0.005,200
"958","PCDHA10",137,1,"strict",0.005,200
"959","LPAR3",557,4,"strict",0.005,200
"960","ZNF831",4936,44,"strict",0.005,200
"961","CST7",129,1,"strict",0.005,200
"962","IGLV10-54",194,2,"strict",0.005,200
"963","FCMR",217,1,"strict",0.005,200
"964","LHX9",5093,60,"strict",0.005,200
"965","ZNF705G",151,1,"strict",0.005,200
"966","MZB1",629,7,"strict",0.005,200
"967","SIRPG",6788,76,"strict",0.005,200
"968","NR4A1",49,1,"strict",0.005,200
"969","ALLC",297,4,"strict",0.005,200
"970","UTS2",156,2,"strict",0.005,200
"971","EEF1A2",640,6,"strict",0.005,200
"972","DOK5",244,2,"strict",0.005,200
"973","MYBL1",213,1,"strict",0.005,200
"974","FOXA1",604,5,"strict",0.005,200
"975","SEMA3E",1949,19,"strict",0.005,200
"976","CHRNA9",108,1,"strict",0.005,200
"977","PLG",699,9,"strict",0.005,200
"978","NKX2-2",86,1,"strict",0.005,200
"979","CYP3A4",1508,71,"strict",0.005,200
"980","STEAP3",308,2,"strict",0.005,200
"981","APOA2",2690,42,"strict",0.005,200
"982","PRB3",127,1,"strict",0.005,200
"983","SYCP2",823,5,"strict",0.005,200
"984","FGG",590,8,"strict",0.005,200
"985","NPY4R",542,5,"strict",0.005,200
"986","PKP1",145,2,"strict",0.005,200
"987","XPNPEP2",718,5,"strict",0.005,200
"988","TRAT1",125,1,"strict",0.005,200
"989","SFN",124,2,"strict",0.005,200
"990","LAPTM4B",685,6,"strict",0.005,200
"991","SCN3A",164,2,"strict",0.005,200
"992","KRT13",31,1,"strict",0.005,200
"993","RCOR2",3506,30,"strict",0.005,200
"994","HSD17B13",4577,49,"strict",0.005,200
"995","CXCR2",4365,52,"strict",0.005,200
"996","GPR143",464,8,"strict",0.005,200
"997","CFHR1",2748,27,"strict",0.005,200
"998","SLC5A2",120,1,"strict",0.005,200
"999","DSCAM",364,3,"strict",0.005,200
"1000","ALDH3A1",4430,37,"strict",0.005,200
"1001","HLA-F",168,1,"strict",0.005,200
"1002","OSM",1920,19,"strict",0.005,200
"1003","KLRC2",5484,51,"strict",0.005,200
"1004","AGR3",231,3,"strict",0.005,200
"1005","SHISA3",197,2,"strict",0.005,200
"1006","PATL2",949,7,"strict",0.005,200
"1007","MAB21L3",1629,20,"strict",0.005,200
"1008","UBE2E3",206,2,"strict",0.005,200
"1009","GREM1",1705,13,"strict",0.005,200
"1010","INHA",155,1,"strict",0.005,200
"1011","ANKRD1",3739,47,"strict",0.005,200
"1012","IER3",2394,32,"strict",0.005,200
"1013","C9orf131",229,1,"strict",0.005,200
"1014","KCNH2",176,2,"strict",0.005,200
"1015","MUC12",1081,10,"strict",0.005,200
"1016","LHCGR",148,2,"strict",0.005,200
"1017","POTEE",6881,93,"strict",0.005,200
"1018","CCDC60",545,3,"strict",0.005,200
"1019","WFDC5",964,9,"strict",0.005,200
"1020","BAALC",822,7,"strict",0.005,200
"1021","GAL",484,5,"strict",0.005,200
"1022","CTNND2",91,1,"strict",0.005,200
"1023","AHSG",6301,106,"strict",0.005,200
"1024","KRT4",744,7,"strict",0.005,200
"1025","ASGR2",267,2,"strict",0.005,200
"1026","CXCL2",106,2,"strict",0.005,200
"1027","CYP27B1",8021,125,"strict",0.005,200
"1028","CRHR1",1031,15,"strict",0.005,200
"1029","IRF9",137,1,"strict",0.005,200
"1030","ENHO",2201,16,"strict",0.005,200
"1031","CYP2A6",6265,76,"strict",0.005,200
"1032","CDH17",119,1,"strict",0.005,200
"1033","CYP4F2",195,2,"strict",0.005,200
"1034","MYLPF",4955,191,"strict",0.005,200
"1035","HRG",436,4,"strict",0.005,200
"1036","TMEM97",1900,14,"strict",0.005,200
"1037","IGFBP1",256,2,"strict",0.005,200
"1038","TXK",583,3,"strict",0.005,200
"1039","SFTPA1",222,31,"strict",0.005,200
"1040","MARCO",134,1,"strict",0.005,200
"1041","HPD",77,1,"strict",0.005,200
"1042","NOP53",181,1,"strict",0.005,200
"1043","APOL1",1874,21,"strict",0.005,200
"1044","SERPINA9",143,1,"strict",0.005,200
"1045","SFMBT2",497,4,"strict",0.005,200
"1046","UBA7",111,1,"strict",0.005,200
"1047","C14orf39",815,7,"strict",0.005,200
"1048","SLC26A4",907,9,"strict",0.005,200
"1049","PRSS2",868,7,"strict",0.005,200
"1050","EGR2",758,7,"strict",0.005,200
"1051","DHCR7",1561,12,"strict",0.005,200
"1052","SGCA",225,1,"strict",0.005,200
"1053","VSNL1",246,2,"strict",0.005,200
"1054","SLC22A8",198,1,"strict",0.005,200
"1055","SLC7A11",96,1,"strict",0.005,200
"1056","DGAT2",2049,14,"strict",0.005,200
"1057","MASP2",322,2,"strict",0.005,200
"1058","LMNTD1",227,2,"strict",0.005,200
"1059","GABRR1",1351,17,"strict",0.005,200
"1060","PMCH",912,9,"strict",0.005,200
"1061","ALPK3",98,1,"strict",0.005,200
"1062","CD2",889,6,"strict",0.005,200
"1063","BCL11B",1201,9,"strict",0.005,200
"1064","CD8A",3334,30,"strict",0.005,200
"1065","GSK3B",853,7,"strict",0.005,200
"1066","CDH15",305,2,"strict",0.005,200
"1067","ERAP1",213,2,"strict",0.005,200
"1068","FCRL5",221,2,"strict",0.005,200
"1069","GZMK",4061,33,"strict",0.005,200
"1070","HAO1",9274,126,"strict",0.005,200
"1071","TAT",2786,59,"strict",0.005,200
"1072","GUCY2C",6923,154,"strict",0.005,200
"1073","ACTN2",5223,66,"strict",0.005,200
"1074","CUX2",532,4,"strict",0.005,200
"1075","ABCG8",705,7,"strict",0.005,200
"1076","EAF2",1074,8,"strict",0.005,200
"1077","NUB1",464,4,"strict",0.005,200
"1078","SEPTIN3",81,1,"strict",0.005,200
"1079","ARL14",461,6,"strict",0.005,200
"1080","CAMP",5417,52,"strict",0.005,200
"1081","DPF1",465,4,"strict",0.005,200
"1082","MCEMP1",679,5,"strict",0.005,200
"1083","ANXA10",518,4,"strict",0.005,200
"1084","SLC9A3",473,7,"strict",0.005,200
"1085","AJM1",170,3,"strict",0.005,200
"1086","NEURL1",187,1,"strict",0.005,200
"1087","FGL1",9484,132,"strict",0.005,200
"1088","TBC1D10C",574,4,"strict",0.005,200
"1089","CD36",133,2,"strict",0.005,200
"1090","VTN",6392,98,"strict",0.005,200
"1091","TMOD4",168,2,"strict",0.005,200
"1092","SEMA4D",640,4,"strict",0.005,200
"1093","LIPF",522,7,"strict",0.005,200
"1094","CLDN18",936,11,"strict",0.005,200
"1095","BTN3A2",3379,28,"strict",0.005,200
"1096","PTH2R",3511,45,"strict",0.005,200
"1097","JCHAIN",429,3,"strict",0.005,200
"1098","TXNIP",143,1,"strict",0.005,200
"1099","ABCB5",2779,47,"strict",0.005,200
"1100","HAS2",145,1,"strict",0.005,200
"1101","CSH2",7594,121,"strict",0.005,200
"1102","ENO3",1673,13,"strict",0.005,200
"1103","HHATL",2449,55,"strict",0.005,200
"1104","BRINP1",201,2,"strict",0.005,200
"1105","ZBP1",1517,13,"strict",0.005,200
"1106","MYH4",177,2,"strict",0.005,200
"1107","AKR1D1",1494,12,"strict",0.005,200
"1108","FYB2",140,1,"strict",0.005,200
"1109","OR7D2",72,1,"strict",0.005,200
"1110","TUBA1A",5903,68,"strict",0.005,200
"1111","AMY1A",314,3,"strict",0.005,200
"1112","PROX1",1406,12,"strict",0.005,200
"1113","SMAP2",161,1,"strict",0.005,200
"1114","XIRP1",4824,67,"strict",0.005,200
"1115","GABRA5",151,1,"strict",0.005,200
"1116","KRT1",2545,138,"strict",0.005,200
"1117","PIP",88,1,"strict",0.005,200
"1118","PROZ",380,3,"strict",0.005,200
"1119","KIF25",79,1,"strict",0.005,200
"1120","ARSK",118,1,"strict",0.005,200
"1121","EPB42",610,8,"strict",0.005,200
"1122","FCAMR",37,1,"strict",0.005,200
"1123","GFI1",796,5,"strict",0.005,200
"1124","LRG1",493,4,"strict",0.005,200
"1125","EREG",435,4,"strict",0.005,200
"1126","ZNF541",108,1,"strict",0.005,200
