"","Gene","Count","Thresh.Name","Thresh.Value"
"449","EMILIN2",2,"narrow",0.002
"450","EML6",4,"narrow",0.002
"451","EMP1",2,"narrow",0.002
"452","EMP3",18,"narrow",0.002
"453","EMX2",8,"narrow",0.002
"454","ENG",3,"narrow",0.002
"455","ENPEP",24,"narrow",0.002
"456","ENPP2",17,"narrow",0.002
"457","ENTPD3",5,"narrow",0.002
"458","EPB41L3",7,"narrow",0.002
"459","EPHA5",10,"narrow",0.002
"460","EPSTI1",5,"narrow",0.002
"461","ERBB2",6,"narrow",0.002
"462","EREG",30,"narrow",0.002
"463","ESCO1",1,"narrow",0.002
"464","ESM1",1,"narrow",0.002
"465","ESR1",7,"narrow",0.002
"466","ESRRG",1,"narrow",0.002
"467","EVA1A",3,"narrow",0.002
"468","EVC2",1,"narrow",0.002
"469","EXOC3L2",1,"narrow",0.002
"470","EYA1",1,"narrow",0.002
"471","EYA2",17,"narrow",0.002
"472","EYA4",8,"narrow",0.002
"473","F3",14,"narrow",0.002
"474","F5",1,"narrow",0.002
"475","FABP6",2,"narrow",0.002
"476","FAM133A",1,"narrow",0.002
"477","FAM153A",1,"narrow",0.002
"478","FAM160B1",1,"narrow",0.002
"479","FAM163B",49,"narrow",0.002
"480","FAM167A",56,"narrow",0.002
"481","FAM171A1",1,"narrow",0.002
"482","FAM184B",2,"narrow",0.002
"483","FAM25A",4,"narrow",0.002
"484","FAM49A",15,"narrow",0.002
"485","FAM83A",13,"narrow",0.002
"486","FAM83E",5,"narrow",0.002
"487","FAM9C",49,"narrow",0.002
"488","FANCG",2,"narrow",0.002
"489","FANK1",5,"narrow",0.002
"490","FAP",2,"narrow",0.002
"491","FBLN2",44,"narrow",0.002
"492","FBLN7",74,"narrow",0.002
"493","FBXL7",5,"narrow",0.002
"494","FBXO2",1,"narrow",0.002
"495","FBXO27",8,"narrow",0.002
"496","FBXO6",1,"narrow",0.002
"497","FCGRT",9,"narrow",0.002
"498","FEM1C",2,"narrow",0.002
"499","FES",1,"narrow",0.002
"500","FGD5",4,"narrow",0.002
"501","FGF1",78,"narrow",0.002
"502","FGF11",1,"narrow",0.002
"503","FGF12",10,"narrow",0.002
"504","FGF9",29,"narrow",0.002
"505","FGFBP1",70,"narrow",0.002
"506","FGFR2",10,"narrow",0.002
"507","FHL1",13,"narrow",0.002
"508","FIBIN",25,"narrow",0.002
"509","FKBP10",2,"narrow",0.002
"510","FLG",12,"narrow",0.002
"511","FLI1",6,"narrow",0.002
"512","FLNB",8,"narrow",0.002
"513","FLNC",2,"narrow",0.002
"514","FMN2",8,"narrow",0.002
"515","FMOD",13,"narrow",0.002
"516","FN1",3,"narrow",0.002
"517","FNDC5",15,"narrow",0.002
"518","FOLR1",98,"narrow",0.002
"519","FOXF2",4,"narrow",0.002
"520","FOXI1",12,"narrow",0.002
"521","FOXJ1",7,"narrow",0.002
"522","FOXL1",1,"narrow",0.002
"523","FOXN1",1,"narrow",0.002
"524","FOXQ1",6,"narrow",0.002
"525","FOXR2",6,"narrow",0.002
"526","FOXS1",76,"narrow",0.002
"527","FPR3",8,"narrow",0.002
"528","FRK",2,"narrow",0.002
"529","FRMD3",2,"narrow",0.002
"530","FRMPD1",2,"narrow",0.002
"531","FSIP1",17,"narrow",0.002
"532","FTCD",9,"narrow",0.002
