,feature,model,i,tissue,y_true,pred_bin,pred_prob
977,TARGET,KNN,142,KIRC,0,0,0.25
978,TARGET,KNN,143,KIRC,0,1,0.7
979,TARGET,KNN,144,KIRC,0,0,0.375
980,TARGET,KNN,145,KIRC,0,0,0.2
981,TARGET,KNN,146,KIRC,1,0,0.2
982,TARGET,KNN,147,KIRC,1,0,0.25
983,TARGET,KNN,148,KIRC,0,0,0.3
984,TARGET,KNN,149,KIRC,0,0,0.3
985,TARGET,KNN,150,KIRC,0,0,0.0
986,TARGET,KNN,151,KIRC,0,0,0.0
987,TARGET,KNN,152,KIRC,1,0,0.25
988,TARGET,KNN,153,KIRC,1,0,0.0
989,TARGET,KNN,154,KIRC,1,1,0.625
990,TARGET,KNN,155,KIRC,0,0,0.375
991,TARGET,KNN,156,KIRC,0,0,0.3
992,TARGET,KNN,157,KIRC,0,0,0.5
993,TARGET,KNN,158,KIRC,0,0,0.375
994,TARGET,KNN,159,KIRC,1,0,0.0
995,TARGET,KNN,160,KIRC,1,0,0.3
996,TARGET,KNN,161,KIRC,0,0,0.4
997,TARGET,KNN,162,KIRC,0,0,0.375
998,TARGET,KNN,163,KIRC,0,0,0.375
999,TARGET,KNN,164,KIRC,0,0,0.25
1000,TARGET,KNN,165,KIRC,0,1,0.7
1001,TARGET,KNN,166,KIRC,1,0,0.25
